Score_crediticio,Ingreso_Neto,MONTO_SOLICITADO,TIEMPO_EMPLEO,TIPO_CONTRATO,GRADO_DE_ESTUDIOS,ESTADO_CIVIL,Edad,NUM_DEPENDIENTES,TIPO_DE_VIVIENDA,Tipo_de_cargo,Tipo_de_ocupacion,Plazo_del_prestamo,Frecuencia_de_pago,Porcentaje_Incumplimiento,credito_pagado,TIEMPO_RESIDENCIA_DOMICILIO
545,34259,102756,6,Trabajo eventual,Maestría,Casado,57,3,Inquilino,Ventas por catÃ¡logo,aluminiero,6,catorcenal,0.8,0,12
305,45042,51857,6,Pensionado jubilado,Preparatoria,Viudo,44,2,Inquilino,Ventas por catÃ¡logo,farmacia,3,semanal,0.7,0,12
423,29027,55200,6,Trabajador independiente,Media superior,Viudo,33,1,Inquilino,Administrativo,Encargado de restaurant,9,quincenal,0.8,0,12
511,37975,54733,6,Pensionado jubilado,Especialidad,Viudo,38,0,Inquilino,Administrativo,Administrativo,9,mensual,0.9,1,12
775,24623,60731,6,Trabajo eventual,Primaria,Soltero,32,4,Propietario,Jubilado,agricultor,12,mensual,0.2,1,12
806,42208,145659,6,Trabajo eventual,Educación Básica,Casado,49,1,Propietario,Administrativo,policia,9,catorcenal,0.1,1,12
778,30931,89080,6,Trabajo asalariado,Media superior,Viudo,31,0,Propietario,Ventas por catÃ¡logo,ventas,12,mensual,0.3,1,12
366,23297,14503,6,Trabajador independiente,Maestría,Casado,33,2,Propietario,Operativo,docente,15,mensual,0.8,0,12
557,19663,186480,6,Pensionado jubilado,Especialidad,Soltero,47,2,Inquilino,Operativo,docente,6,quincenal,0.7,0,12
451,34734,140565,6,Trabajador independiente,Licenciatura,Soltero,67,3,Propietario,Jubilado,policia,18,catorcenal,0.7,0,12
608,7983,58352,6,Trabajador independiente,Media superior,Divorciado,65,4,Propietario,Ventas por catÃ¡logo,labor de hogar,9,semanal,0.4,1,12
350,25609,160378,6,Pensionado jubilado,Preparatoria,Divorciado,62,4,Propietario,Ventas por catÃ¡logo,gerente,12,semanal,0.9,0,12
442,35448,196775,6,Pensionado jubilado,Bachillerato,Soltero,40,2,Inquilino,Operativo,ventas,12,quincenal,0.7,0,12
545,14882,96396,6,Trabajador independiente,Maestría,Divorciado,65,2,Inquilino,Administrativo,Oficial AlbaÃ±il,9,semanal,0.7,0,12
587,41378,157850,6,Trabajo eventual,Secundaria,Divorciado,53,0,Propietario,Operativo,obrero,6,catorcenal,0.9,1,12
654,14155,164342,6,Trabajo asalariado,Secundaria,Divorciado,29,2,Inquilino,Operativo,preventa,18,semanal,0.5,0,12
593,36987,185913,6,Trabajo asalariado,Especialidad,Soltero,21,1,Propietario,Ventas por catÃ¡logo,Empleado,3,catorcenal,0.7,1,12
838,31685,194351,6,Trabajo eventual,Media superior,Casado,52,0,Inquilino,Administrativo,docente,12,catorcenal,0.1,1,12
770,28895,47533,6,Trabajador independiente,Ingeniería,Casado,54,2,Propietario,Operativo,docente,12,catorcenal,0.1,1,12
558,13601,138715,6,Trabajo eventual,Ingeniería,Divorciado,25,3,Propietario,Ventas por catÃ¡logo,farmacia,3,mensual,0.7,0,12
381,43565,125312,6,Pensionado jubilado,Secundaria,Soltero,45,0,Inquilino,Jubilado,ventas,9,catorcenal,0.8,0,12
658,45600,34956,6,Trabajo eventual,Especialidad,Viudo,49,0,Propietario,Jubilado,docente,3,catorcenal,0.4,0,12
689,5661,192116,6,Trabajador independiente,Preparatoria,Divorciado,30,0,Inquilino,Ventas por catÃ¡logo,agricultor,6,semanal,0.4,0,12
388,14208,144401,6,Pensionado jubilado,Educación Básica,Viudo,65,2,Propietario,Operativo,Contadora,6,mensual,0.9,0,12
419,16700,187684,6,Trabajador independiente,Licenciatura,Soltero,50,2,Propietario,Jubilado,docente,12,quincenal,0.8,0,12
711,42778,165237,6,Pensionado jubilado,Primaria,Divorciado,57,4,Propietario,Jubilado,director de obras pÃºblicas,9,catorcenal,0.2,1,12
404,8810,183756,6,Pensionado jubilado,Licenciatura,Divorciado,44,1,Propietario,Jubilado,Oficial AlbaÃ±il,18,semanal,0.8,0,12
782,39450,164803,6,Pensionado jubilado,Licenciatura,Soltero,33,2,Inquilino,Administrativo,labor de hogar,18,semanal,0.2,1,12
360,20360,90445,6,Pensionado jubilado,Bachillerato,Casado,28,4,Propietario,Operativo,Administrativo,3,quincenal,0.8,1,12
562,8654,39228,6,Pensionado jubilado,Ingeniería,Divorciado,45,4,Propietario,Jubilado,policia,15,quincenal,0.8,1,12
302,39832,43787,6,Trabajo eventual,Ingeniería,Divorciado,57,0,Propietario,Jubilado,preventa,9,semanal,0.8,0,12
351,25953,151451,6,Trabajo asalariado,Media superior,Viudo,61,4,Inquilino,Operativo,director de obras pÃºblicas,6,mensual,0.9,0,12
815,37376,40634,6,Trabajador independiente,Especialidad,Viudo,36,0,Inquilino,Administrativo,Encargado de restaurant,18,mensual,0.1,1,12
328,13927,43547,6,Trabajador independiente,Secundaria,Divorciado,54,1,Propietario,Jubilado,director de obras pÃºblicas,18,catorcenal,0.9,0,12
678,17323,182643,6,Trabajador independiente,Licenciatura,Soltero,32,1,Inquilino,Jubilado,Encargado de restaurant,18,catorcenal,0.4,1,12
648,16722,11643,6,Pensionado jubilado,Secundaria,Viudo,63,4,Inquilino,Ventas por catÃ¡logo,mecÃ¡nico,3,semanal,0.6,1,12
780,32529,16138,6,Trabajo asalariado,Licenciatura,Divorciado,42,1,Propietario,Ventas por catÃ¡logo,obrero,18,catorcenal,0.2,1,12
416,29860,190413,6,Trabajo eventual,Especialidad,Viudo,32,1,Propietario,Operativo,docente,15,quincenal,0.9,0,12
523,28510,8191,6,Trabajo eventual,Educación Básica,Soltero,55,1,Propietario,Ventas por catÃ¡logo,Mesera,18,semanal,0.7,1,12
385,31966,63810,6,Trabajador independiente,Media superior,Viudo,27,2,Propietario,Ventas por catÃ¡logo,Contadora,6,mensual,0.8,0,12
756,6969,161222,6,Pensionado jubilado,Primaria,Soltero,20,2,Inquilino,Administrativo,policia,6,mensual,0.1,1,12
792,36598,78445,6,Trabajo asalariado,Preparatoria,Casado,45,2,Propietario,Jubilado,mecÃ¡nico,9,mensual,0.1,1,12
821,16745,97197,6,Trabajo eventual,Primaria,Viudo,50,0,Inquilino,Jubilado,Mesera,18,mensual,0.1,1,12
662,9790,154817,6,Pensionado jubilado,Preparatoria,Soltero,21,2,Propietario,Ventas por catÃ¡logo,Oficial AlbaÃ±il,3,quincenal,0.5,1,12
551,13601,138715,6,Trabajo eventual,Ingeniería,Divorciado,25,3,Propietario,Ventas por catÃ¡logo,farmacia,3,mensual,0.8,0,12
765,20896,11548,6,Trabajador independiente,Bachillerato,Divorciado,67,0,Inquilino,Jubilado,policia,18,mensual,0.2,1,12
451,37413,193978,6,Trabajo asalariado,Secundaria,Viudo,31,0,Inquilino,Ventas por catÃ¡logo,Oficial AlbaÃ±il,6,quincenal,0.8,0,12
849,47641,33365,6,Pensionado jubilado,Media superior,Casado,60,0,Propietario,Administrativo,obrero,12,semanal,0.1,1,12
300,5806,171216,6,Trabajador independiente,Media superior,Soltero,23,4,Propietario,Jubilado,Oficial AlbaÃ±il,15,quincenal,0.9,0,12
684,17987,100081,6,Pensionado jubilado,Maestría,Divorciado,38,3,Inquilino,Administrativo,ventas,18,mensual,0.5,1,12
484,29077,150128,6,Trabajo asalariado,Educación Básica,Casado,68,3,Inquilino,Ventas por catÃ¡logo,Administrativo,18,mensual,0.9,0,12
674,31172,100457,6,Trabajo asalariado,Bachillerato,Casado,55,4,Propietario,Ventas por catÃ¡logo,docente,18,catorcenal,0.4,0,12
397,43565,125312,6,Pensionado jubilado,Secundaria,Soltero,45,0,Inquilino,Jubilado,ventas,9,catorcenal,0.9,0,12
566,22826,139393,6,Pensionado jubilado,Primaria,Casado,37,0,Inquilino,Administrativo,docente,9,quincenal,0.9,0,12
692,22343,82984,6,Trabajo asalariado,Media superior,Viudo,47,1,Inquilino,Jubilado,Programador,15,quincenal,0.5,1,12
538,24426,133563,6,Trabajo eventual,Secundaria,Soltero,46,1,Inquilino,Jubilado,policia,15,catorcenal,0.8,0,12
495,38328,139832,6,Pensionado jubilado,Especialidad,Soltero,23,0,Inquilino,Jubilado,supervisor almacenes,18,catorcenal,0.8,0,12
844,42114,159544,6,Trabajo eventual,Maestría,Soltero,46,3,Propietario,Operativo,costurera,12,catorcenal,0.3,1,12
377,13595,134350,6,Trabajo eventual,Ingeniería,Divorciado,26,3,Inquilino,Ventas por catÃ¡logo,Administrativo,18,catorcenal,0.8,0,12
648,38997,114472,6,Trabajador independiente,Educación Básica,Soltero,59,3,Inquilino,Jubilado,gerente,3,semanal,0.4,1,12
602,15177,46321,6,Pensionado jubilado,Preparatoria,Divorciado,34,2,Propietario,Operativo,obrero,12,mensual,0.5,0,12
823,43360,81229,6,Trabajo asalariado,Secundaria,Viudo,29,1,Propietario,Operativo,obrero,18,catorcenal,0.2,1,12
565,36910,101019,6,Pensionado jubilado,Media superior,Viudo,48,3,Inquilino,Administrativo,agricultor,9,quincenal,0.9,0,12
561,31616,147055,6,Trabajo asalariado,Preparatoria,Divorciado,41,0,Inquilino,Ventas por catÃ¡logo,Jubilado,12,catorcenal,0.6,1,12
300,36750,39542,6,Pensionado jubilado,Ingeniería,Divorciado,52,1,Propietario,Ventas por catÃ¡logo,vendedor,18,mensual,0.8,0,12
624,14852,122886,6,Trabajo eventual,Especialidad,Soltero,26,2,Inquilino,Operativo,Jubilado,6,semanal,0.4,1,12
748,26730,105483,6,Trabajo asalariado,Maestría,Soltero,43,4,Inquilino,Ventas por catÃ¡logo,farmacia,18,semanal,0.1,1,12
532,28486,187947,6,Trabajo asalariado,Preparatoria,Casado,59,0,Inquilino,Operativo,enfermera,12,quincenal,0.7,0,12
590,43067,49363,6,Trabajador independiente,Educación Básica,Divorciado,38,2,Propietario,Administrativo,docente,9,mensual,0.7,0,12
420,36010,184526,6,Pensionado jubilado,Bachillerato,Viudo,35,1,Inquilino,Ventas por catÃ¡logo,Encargado de restaurant,12,semanal,0.8,0,12
436,45760,123947,6,Trabajador independiente,Primaria,Casado,38,2,Inquilino,Administrativo,Empleado,15,quincenal,0.7,0,12
595,14996,12099,6,Trabajador independiente,Especialidad,Divorciado,54,0,Propietario,Administrativo,intendente,6,mensual,0.8,0,12
840,27534,72260,6,Trabajo asalariado,Especialidad,Divorciado,60,3,Inquilino,Jubilado,Atencion al cliente,9,quincenal,0.2,1,12
866,41875,171892,6,Trabajo eventual,Media superior,Soltero,35,2,Propietario,Ventas por catÃ¡logo,director de obras pÃºblicas,3,semanal,0.1,1,12
318,5125,25074,6,Trabajador independiente,Ingeniería,Casado,40,1,Propietario,Operativo,alfarero,6,mensual,0.9,0,12
356,5060,128279,6,Trabajador independiente,Educación Básica,Casado,67,3,Propietario,Operativo,intendente,12,catorcenal,0.8,0,12
342,26727,158728,6,Trabajo eventual,Preparatoria,Casado,34,0,Propietario,Ventas por catÃ¡logo,supervisor almacenes,9,mensual,0.7,0,12
359,11960,62022,6,Pensionado jubilado,Maestría,Viudo,68,3,Inquilino,Operativo,vendedor,3,mensual,0.8,0,12
534,41124,197699,6,Pensionado jubilado,Licenciatura,Divorciado,34,2,Propietario,Jubilado,agricultor,9,mensual,0.7,0,12
412,10724,86816,6,Trabajo eventual,Media superior,Viudo,49,1,Propietario,Jubilado,Encargado de restaurant,12,semanal,0.8,0,12
697,10782,57781,6,Trabajo eventual,Especialidad,Soltero,27,1,Inquilino,Ventas por catÃ¡logo,tortillera,12,quincenal,0.5,0,12
475,12657,152977,6,Trabajador independiente,Preparatoria,Casado,31,1,Propietario,Administrativo,aluminiero,9,quincenal,0.7,1,12
805,35682,66035,6,Pensionado jubilado,Especialidad,Divorciado,24,4,Propietario,Ventas por catÃ¡logo,labor de hogar,3,semanal,0.1,1,12
688,41059,51305,6,Trabajo asalariado,Ingeniería,Casado,67,0,Propietario,Ventas por catÃ¡logo,intendente,3,catorcenal,0.2,1,12
373,23073,196420,6,Trabajador independiente,Maestría,Viudo,33,0,Propietario,Ventas por catÃ¡logo,gerente,6,catorcenal,0.9,1,12
598,49965,195706,6,Pensionado jubilado,Maestría,Soltero,23,2,Propietario,Ventas por catÃ¡logo,Administrativo,18,semanal,0.6,0,12
780,46089,83707,6,Trabajador independiente,Primaria,Casado,23,0,Propietario,Administrativo,Administrativo,3,semanal,0.2,1,12
706,23155,128287,6,Trabajador independiente,Primaria,Casado,27,3,Propietario,Administrativo,tortillera,12,semanal,0.1,1,12
492,43006,25095,6,Trabajador independiente,Licenciatura,Divorciado,29,1,Propietario,Jubilado,Programador,3,catorcenal,0.9,1,12
744,32935,29022,6,Pensionado jubilado,Ingeniería,Casado,38,1,Propietario,Ventas por catÃ¡logo,aluminiero,12,semanal,0.3,0,12
396,5302,160289,6,Trabajador independiente,Bachillerato,Soltero,29,2,Propietario,Ventas por catÃ¡logo,vendedor,6,mensual,0.8,1,12
595,29596,91516,6,Trabajo asalariado,Ingeniería,Soltero,22,2,Inquilino,Administrativo,alfarero,18,catorcenal,0.9,0,12
706,46089,83707,6,Trabajador independiente,Primaria,Casado,23,0,Propietario,Administrativo,Administrativo,3,semanal,0.2,1,12
655,46986,145600,6,Trabajo eventual,Especialidad,Casado,51,3,Inquilino,Jubilado,docente,9,semanal,0.6,1,12
396,7113,101468,6,Trabajo asalariado,Licenciatura,Casado,50,3,Inquilino,Operativo,obrero,15,semanal,0.9,0,12
421,38039,12788,6,Pensionado jubilado,Ingeniería,Casado,18,2,Inquilino,Ventas por catÃ¡logo,Empleado,3,catorcenal,0.7,0,12
325,38226,169044,6,Trabajador independiente,Especialidad,Divorciado,43,2,Inquilino,Operativo,Programador,3,catorcenal,0.8,0,12
475,29981,86348,6,Trabajador independiente,Licenciatura,Viudo,55,1,Propietario,Operativo,docente,18,quincenal,0.9,0,12
812,40150,183773,6,Trabajo eventual,Media superior,Divorciado,35,4,Inquilino,Jubilado,labor de hogar,6,catorcenal,0.1,1,12
709,28040,46971,6,Trabajo asalariado,Primaria,Soltero,57,1,Propietario,Administrativo,licenciada,9,quincenal,0.2,0,12
375,44214,150298,6,Trabajo eventual,Maestría,Divorciado,66,0,Propietario,Jubilado,intendente,3,mensual,0.9,0,12
327,29070,5163,6,Trabajador independiente,Maestría,Soltero,55,0,Propietario,Operativo,Jubilado,15,quincenal,0.8,0,12
459,21405,195135,6,Trabajador independiente,Licenciatura,Casado,55,4,Propietario,Administrativo,Oficial AlbaÃ±il,18,quincenal,0.7,0,12
328,42946,136354,6,Pensionado jubilado,Licenciatura,Soltero,30,3,Inquilino,Ventas por catÃ¡logo,Atencion al cliente,18,semanal,0.8,0,12
451,47267,162462,6,Pensionado jubilado,Preparatoria,Casado,24,0,Inquilino,Administrativo,Empleado,3,semanal,0.7,0,12
703,26172,45108,6,Trabajo asalariado,Primaria,Viudo,59,3,Inquilino,Operativo,Programador,18,mensual,0.2,1,12
626,35811,151150,6,Trabajo eventual,Media superior,Casado,63,3,Inquilino,Administrativo,policia,3,quincenal,0.4,0,12
854,31289,24675,6,Trabajador independiente,Licenciatura,Casado,54,0,Propietario,Ventas por catÃ¡logo,gerente,12,mensual,0.1,1,12
582,37419,119586,6,Trabajo eventual,Primaria,Soltero,29,3,Propietario,Jubilado,ventas,15,catorcenal,0.8,0,12
357,31385,180006,6,Trabajador independiente,Preparatoria,Soltero,60,3,Propietario,Operativo,docente,3,semanal,0.8,0,12
696,23088,49638,6,Trabajo eventual,Ingeniería,Viudo,39,4,Propietario,Ventas por catÃ¡logo,preventa,6,semanal,0.5,1,12
664,5145,70087,6,Pensionado jubilado,Secundaria,Viudo,64,3,Propietario,Administrativo,gerente,18,catorcenal,0.2,1,12
675,37232,195736,6,Trabajo eventual,Ingeniería,Viudo,66,1,Propietario,Ventas por catÃ¡logo,director de obras pÃºblicas,15,mensual,0.5,0,12
710,23271,120725,6,Trabajo eventual,Especialidad,Viudo,21,0,Inquilino,Administrativo,carpintero,12,mensual,0.1,1,12
417,25677,11530,6,Trabajador independiente,Educación Básica,Soltero,53,0,Propietario,Jubilado,gerente,18,mensual,0.8,0,12
548,30338,87617,6,Trabajador independiente,Secundaria,Casado,36,0,Inquilino,Ventas por catÃ¡logo,Contadora,6,quincenal,0.7,0,12
701,39566,69307,6,Pensionado jubilado,Ingeniería,Casado,56,4,Inquilino,Operativo,mecÃ¡nico,15,quincenal,0.3,1,12
808,40488,192686,6,Pensionado jubilado,Preparatoria,Casado,23,2,Propietario,Administrativo,vendedor,3,semanal,0.1,1,12
465,15831,105417,6,Trabajador independiente,Ingeniería,Soltero,59,2,Inquilino,Operativo,Contadora,18,semanal,0.8,0,12
759,36116,81975,6,Trabajo asalariado,Licenciatura,Viudo,38,4,Inquilino,Administrativo,aluminiero,12,mensual,0.2,1,12
786,28857,72843,6,Trabajo asalariado,Maestría,Casado,33,1,Propietario,Ventas por catÃ¡logo,vendedor,18,semanal,0.1,1,12
712,28393,62009,6,Trabajo asalariado,Especialidad,Divorciado,34,0,Propietario,Jubilado,mecÃ¡nico,3,catorcenal,0.1,1,12
300,49623,104853,6,Trabajador independiente,Secundaria,Soltero,59,4,Inquilino,Jubilado,agricultor,15,semanal,0.8,0,12
465,26592,172188,6,Pensionado jubilado,Maestría,Soltero,52,0,Inquilino,Ventas por catÃ¡logo,policia,6,semanal,0.8,1,12
484,13502,164674,6,Trabajador independiente,Media superior,Casado,69,4,Propietario,Operativo,Jubilado,3,catorcenal,0.8,0,12
709,14686,10410,6,Trabajador independiente,Secundaria,Viudo,59,4,Propietario,Operativo,costurera,6,semanal,0.2,1,12
539,10249,100074,6,Trabajo eventual,Especialidad,Soltero,27,1,Inquilino,Ventas por catÃ¡logo,vendedor,3,catorcenal,0.8,0,12
542,16130,130149,6,Trabajador independiente,Educación Básica,Casado,41,2,Propietario,Administrativo,supervisor almacenes,3,semanal,0.8,1,12
611,47240,156426,6,Trabajador independiente,Maestría,Soltero,42,2,Propietario,Jubilado,Empleado,18,quincenal,0.5,1,12
560,11090,50603,6,Pensionado jubilado,Secundaria,Viudo,54,1,Inquilino,Operativo,vendedor,9,catorcenal,0.8,0,12
393,10655,39051,6,Trabajador independiente,Licenciatura,Viudo,43,1,Propietario,Jubilado,obrero,3,semanal,0.8,0,12
700,35220,60147,6,Pensionado jubilado,Bachillerato,Divorciado,67,2,Propietario,Operativo,preventa,9,mensual,0.1,1,12
881,28616,134295,6,Trabajo asalariado,Maestría,Casado,47,1,Inquilino,Operativo,preventa,12,semanal,0.1,1,12
812,38282,23681,6,Trabajador independiente,Secundaria,Casado,41,4,Propietario,Administrativo,tortillera,12,quincenal,0.1,1,12
808,45329,154109,6,Pensionado jubilado,Maestría,Soltero,41,2,Propietario,Administrativo,Atencion al cliente,15,quincenal,0.1,1,12
469,12446,141535,6,Trabajo eventual,Ingeniería,Casado,22,2,Propietario,Ventas por catÃ¡logo,Administrativo,9,mensual,0.8,0,12
300,29070,5163,6,Trabajador independiente,Maestría,Soltero,55,0,Propietario,Operativo,Jubilado,15,quincenal,0.8,1,12
784,33495,153049,6,Pensionado jubilado,Primaria,Casado,38,1,Propietario,Operativo,Encargado de restaurant,12,quincenal,0.1,1,12
571,24129,194784,6,Trabajo asalariado,Ingeniería,Casado,45,4,Inquilino,Ventas por catÃ¡logo,ventas,18,quincenal,0.9,0,12
342,45390,14168,6,Trabajo asalariado,Especialidad,Viudo,47,2,Propietario,Administrativo,Mesera,6,semanal,0.7,0,12
786,42174,158504,6,Pensionado jubilado,Media superior,Soltero,40,2,Inquilino,Jubilado,aluminiero,12,catorcenal,0.2,1,12
452,14847,66001,6,Trabajo eventual,Ingeniería,Divorciado,54,0,Propietario,Jubilado,Administrativo,12,quincenal,0.8,0,12
375,10435,128053,6,Trabajo asalariado,Educación Básica,Casado,22,4,Inquilino,Operativo,docente,9,quincenal,0.8,0,12
392,11295,28567,6,Trabajador independiente,Primaria,Divorciado,24,1,Inquilino,Ventas por catÃ¡logo,Mesera,15,catorcenal,0.7,0,12
826,35682,66035,6,Pensionado jubilado,Especialidad,Divorciado,24,4,Propietario,Ventas por catÃ¡logo,labor de hogar,3,semanal,0.1,1,12
716,34301,9648,6,Trabajador independiente,Preparatoria,Viudo,69,2,Propietario,Jubilado,policia,6,catorcenal,0.2,1,12
300,21173,123362,6,Trabajo eventual,Maestría,Viudo,60,3,Propietario,Administrativo,agricultor,18,mensual,0.9,0,12
582,22029,167624,6,Trabajo asalariado,Especialidad,Divorciado,51,4,Inquilino,Administrativo,policia,15,mensual,0.8,1,12
661,10319,94818,6,Pensionado jubilado,Bachillerato,Soltero,69,2,Propietario,Ventas por catÃ¡logo,policia,12,catorcenal,0.6,0,12
726,12151,23351,6,Trabajo eventual,Primaria,Soltero,40,2,Propietario,Jubilado,docente,3,catorcenal,0.1,1,12
498,21661,171923,6,Trabajo eventual,Primaria,Casado,66,3,Inquilino,Operativo,vendedor,6,quincenal,0.8,0,12
439,29489,48472,6,Trabajo eventual,Media superior,Viudo,29,1,Propietario,Ventas por catÃ¡logo,farmacia,6,mensual,0.8,0,12
674,44499,113899,6,Trabajador independiente,Educación Básica,Divorciado,33,2,Propietario,Jubilado,licenciada,18,catorcenal,0.2,1,12
618,35811,151150,6,Trabajo eventual,Media superior,Casado,63,3,Inquilino,Administrativo,policia,3,quincenal,0.4,1,12
734,8374,59245,6,Trabajo eventual,Preparatoria,Casado,55,0,Propietario,Ventas por catÃ¡logo,obrero,15,quincenal,0.5,0,12
841,22658,62828,6,Pensionado jubilado,Ingeniería,Soltero,63,1,Propietario,Operativo,docente,18,mensual,0.1,1,12
673,23850,50838,6,Trabajador independiente,Licenciatura,Soltero,46,0,Inquilino,Ventas por catÃ¡logo,policia,3,semanal,0.5,0,12
319,46773,158686,6,Trabajador independiente,Maestría,Viudo,61,4,Propietario,Operativo,obrero,12,mensual,0.8,0,12
300,27911,85685,6,Trabajador independiente,Especialidad,Divorciado,47,3,Propietario,Ventas por catÃ¡logo,docente,6,catorcenal,0.9,0,12
339,29027,55200,6,Trabajador independiente,Media superior,Viudo,33,1,Inquilino,Administrativo,Encargado de restaurant,9,quincenal,0.7,0,12
628,11640,185795,6,Trabajo asalariado,Preparatoria,Casado,32,1,Inquilino,Jubilado,Encargado de restaurant,15,semanal,0.9,0,12
357,25609,160378,6,Pensionado jubilado,Preparatoria,Divorciado,62,4,Propietario,Ventas por catÃ¡logo,gerente,12,semanal,0.9,0,12
327,26727,158728,6,Trabajo eventual,Preparatoria,Casado,34,0,Propietario,Ventas por catÃ¡logo,supervisor almacenes,9,mensual,0.9,0,12
739,27890,86942,6,Trabajo asalariado,Educación Básica,Viudo,63,1,Inquilino,Ventas por catÃ¡logo,Encargado de restaurant,6,mensual,0.2,1,12
491,29819,188965,6,Pensionado jubilado,Especialidad,Soltero,38,4,Inquilino,Ventas por catÃ¡logo,Programador,12,quincenal,0.8,0,12
424,31588,106604,6,Trabajador independiente,Ingeniería,Divorciado,41,3,Inquilino,Operativo,ventas,3,semanal,0.9,0,12
